t,control_x,control_y
12.5,-0.06575877208901298,1.0712468775016637
12.600000000000001,0.033549470514631294,1.0890196236875591
12.700000000000001,0.12871823590675147,1.0963287585467474
12.8,0.2085518086701727,1.0923399172796067
12.9,0.26556862300108003,1.0770114102468542
13.0,0.2978028560368259,1.0510989417759584
13.100000000000001,0.3092557513949282,1.0160896388886016
13.200000000000001,0.30888624811098203,0.9740712791334185
13.3,0.30838811851675163,0.9275483938421732
13.4,0.3192979227190661,0.8792216672636385
13.5,0.3501419257771541,0.8317503293915297
13.600000000000001,0.4043205830696798,0.7875187581371405
13.700000000000001,0.4792486155691575,0.7484281292234626
13.8,0.5669612830098815,0.7157317134994765
13.9,0.6560384848526865,0.6899285212684616
14.0,0.734375666874578,0.6707247800804448
14.100000000000001,0.7921231816290336,0.6570666719337608
14.200000000000001,0.824074505451314,0.6472413893339437
14.3,0.8309186514822888,0.6390374658726793
14.4,0.8190502001253568,0.6299500411510762
14.5,0.7989835112826954,0.6174127050439576
14.600000000000001,0.7827594249398342,0.5990351911203898
14.700000000000001,0.780979427773548,0.5728256656703953
14.8,0.8001934697648022,0.5373777339915541
14.9,0.8412810258286164,0.49200543652134254
15.0,0.8992218132337959,0.43681415259990675
15.100000000000001,0.96431233606854,0.3727010541737436
15.200000000000001,1.0245304357213045,0.3012850442501136
15.3,1.068468950956137,0.22477241329625258
15.4,1.0881202497350735,0.1457701884320297
15.5,1.080829903126909,0.06706382230583383
15.600000000000001,1.0499411909733585,-0.008620946367298502
15.700000000000001,1.0039726553225858,-0.0788508150026857
15.8,0.9545300749690212,-0.14169146059158574
15.9,0.9134640885264919,-0.19586948151944228
16.0,0.8899693812310443,-0.24087529908456073
16.1,0.8883356541227576,-0.2769978539445105
16.2,0.9069010114176409,-0.3052880252111373
16.3,0.9384640042052782,-0.32745406677863764
16.400000000000002,0.972053434923081,-0.34569842796990763
16.5,0.995622596154657,-0.36251056128667336
16.6,0.9990082798663119,-0.3804342512595779
16.7,0.9764300645387264,-0.4018302739531377
16.8,0.9279179400956097,-0.4286556133194192
16.900000000000002,0.85931870732275,-0.4622789810971682
17.0,0.7808795506286316,-0.5033491434807751
17.1,0.704755537258537,-0.5517278400666249
17.2,0.6420512531737075,-0.6064933100445612
17.3,0.6001208422673927,-0.666014132706214
17.400000000000002,0.5807874464190997,-0.7280868075571391
17.5,0.5799179395939316,-0.79012480478148
17.6,0.5884570231651277,-0.8493822181943037
17.7,0.5946674444662647,-0.9031920609107481
17.8,0.58702779703913,-0.9491979349558151
17.900000000000002,0.5570783597462626,-0.9855583968660684
18.0,0.5015181516018123,-1.011105779220539
18.1,0.4230397056241073,-1.0254452952163593
18.2,0.3296971135244678,-1.0289855865690227
18.3,0.2329619977701297,-1.0228979977749502
18.400000000000002,0.14494330713866543,-1.0090082252004497
18.5,0.07545155566792511,-0.9896300289548323
18.6,0.02962620938006698,-0.9673558695793983
18.7,0.006707045915929494,-0.9448231780569587
18.8,0.0002502269065923282,-0.9244771429277591
18.900000000000002,-0.0002638938131361186,-0.9083512080789686
19.0,-0.006824948988197202,-0.8978848913879247
19.1,-0.029926795235329873,-0.8937951992865322
19.200000000000003,-0.0759680066795469,-0.8960131233948035
19.3,-0.1456551503487567,-0.9036908904287143
19.400000000000002,-0.233799852508192,-0.9152793150562704
19.5,-0.33055941601146394,-0.928668341942904
19.6,-0.42381731645097076,-0.9413782173901234
19.700000000000003,-0.5021208219604747,-0.9507842070590184
19.8,-0.5574565771939568,-0.9543547783935163
19.900000000000002,-0.5871846628165445,-0.949881962312028
20.0,-0.5946576750003456,-0.9356833060772918
20.1,-0.5883733208213635,-0.9107573656945251
20.200000000000003,-0.5798680701750484,-0.8748788351580361
20.3,-0.580867636202173,-0.828624800753843
20.400000000000002,-0.600392008457703,-0.7733297598818794
20.5,-0.6425238879141225,-0.7109734060153015
20.6,-0.7053869466193476,-0.6440111861568083
20.700000000000003,-0.7815841250497236,-0.5751627480996883
20.8,-0.8599887094019069,-0.5071771554111695
20.900000000000002,-0.928449720578304,-0.44259582240606316
21.0,-0.9767492883254186,-0.3835343241763135
21.1,-0.9990879862081684,-0.33150254987376276
21.200000000000003,-0.9954896716208926,-0.2872792415942746
21.3,-0.9717819146516281,-0.250852102403956
21.400000000000002,-0.9381568418141217,-0.22142879930731743
21.5,-0.9066647811975337,-0.197517853538881
21.6,-0.8882543795247131,-0.17707216721075297
21.700000000000003,-0.890083897543607,-0.15768233977038112
21.8,-0.9137619926427457,-0.13680247975222132
21.900000000000002,-0.9549487230216772,-0.1119883142696523
22.0,-1.0044144743592105,-0.08112629990948145
22.1,-1.0502975559039425,-0.042633242312574995
22.200000000000003,-1.0810077330650498,0.004391434033947511
22.3,-1.088064812018047,0.060074394713757945
22.400000000000002,-1.0681772895880002,0.12374626487588501
22.5,-1.0240521364178958,0.19399066319290015
22.6,-0.9637374404914099,0.26876004711798385
22.700000000000003,-0.898658841293778,0.3455480480131224
22.8,-0.8408304867965446,0.421602928373613
22.900000000000002,-0.7999233473919228,0.4941631197183436
23.0,-0.7809086412859515,0.5606938269087948
23.1,-0.7828533149678637,0.6191035889283474
23.200000000000003,-0.7991624556322793,0.6679214760495421
23.3,-0.8192092496251446,0.7064191189561683
23.400000000000002,-0.830953378012571,0.7346666927288559
23.5,-0.8239067332738212,0.7535178775044309
23.6,-0.7917203016815307,0.7645251611510236
23.700000000000003,-0.7337588047820658,0.769793070815836
23.8,-0.6552775223808422,0.7717824639534475
23.900000000000002,-0.566157951398318,0.7730833802247667
24.0,-0.47851179957920353,0.7761767630437614
24.1,-0.4037398816486739,0.783206352767756
24.200000000000003,-0.3497659420622419,0.7957811438586736
24.3,-0.3191225981774582,0.814826067047772
24.400000000000002,-0.30835796684718764,0.8404942485963596
24.5,-0.3089081862038442,0.8721486970673192
24.6,-0.30922214043476004,0.9084150650584981
24.700000000000003,-0.2976181108541494,0.9473007831943104
24.8,-0.26517287413722734,0.986369933569946
24.900000000000002,-0.20793582320785664,1.0229582495147067
25.0,-0.12792594327006634,1.0544090428683988
25.1,-0.03266747417152198,1.078308989248107
25.200000000000003,0.06662212978851667,1.0927027131308062
25.3,0.1577483673453122,1.0962670069799674
25.400000000000002,0.23049504814418476,1.0884291230620684
25.5,0.27909534201336955,1.0694185710633246
25.6,0.30361359615171213,1.04024779299071
25.700000000000003,0.3098996784352764,1.002623438670632
25.8,0.3081270999338462,0.9587961630567866
25.900000000000002,0.31027290927911033,0.9113623568893736
26.0,0.3271564418079647,0.8630355145794454
26.1,0.36576201308199374,0.8164076541066938
26.200000000000003,0.4275011256587052,0.7737220910620028
26.3,0.5078397309631281,0.7366778534767984
26.400000000000002,0.5973818734218302,0.7062831964736762
26.5,0.6841444690908708,0.6827712886316462
26.6,0.756466337818026,0.6655855871778703
26.700000000000003,0.8058393185087322,0.6534361928911042
26.8,0.8289683715984435,0.644422134103099
26.900000000000002,0.8285563412658307,0.6362086388831385
27.0,0.812621295162021,0.6262435415532005
27.1,0.7925136329622775,0.611993472967604
27.200000000000003,0.7801184941842078,0.5911787158548794
27.3,0.7849284599445783,0.561985724905526
27.400000000000002,0.8117032968526375,0.523238305624446
27.5,0.8592897596986967,0.4745121381051548
27.6,0.9208904434940186,0.4161823920184282
27.700000000000003,0.9857158942555759,0.3494001552359715
27.8,1.0416155145174502,0.2759997568015683
27.900000000000002,1.0780431529608492,0.19834523745241933
28.0,1.0886313216389014,0.11912965621297489
28.1,1.0727438022576274,0.04114513421263361
28.200000000000003,1.0356265252852437,-0.03295584948309341
28.3,0.9871197936425052,-0.10088661405919724
28.400000000000002,0.9392471519996209,-0.16091971024599633
28.5,0.9032712352693919,-0.21203037896911078
28.6,0.8869374281872215,-0.2539772477381599
28.700000000000003,0.8925801813806327,-0.28731308350612517
28.8,0.9165556171594305,-0.31332466849346546
28.900000000000002,0.9501393325180144,-0.3339071965528063
29.0,0.9816695717291963,-0.3513844365153389
29.1,0.9994110273003514,-0.3682907531477023
29.200000000000003,0.9944380894526808,-0.3871344831418698
29.3,0.9628315990071366,-0.4101638286427107
29.400000000000002,0.9066512333312626,-0.43915620545250666
29.5,0.83344541926298,-0.4752498873712943
29.6,0.7544187279428887,-0.5188330093387415
29.700000000000003,0.6817053984401223,-0.5694998676870557
29.8,0.6254164847025265,-0.6260784436405323
29.900000000000002,0.5911835421718269,-0.6867267132569486
30.0,0.5788001971942004,-0.7490891616837057
30.1,0.5822941394955721,-0.8104995408428631
30.200000000000003,0.5914118578015526,-0.8682117779344841
30.3,0.5941525472875498,-0.9196384265343976
30.400000000000002,0.5797307412286843,-0.9625753772749165
30.5,0.541242250268732,-0.9953927714147973
30.6,0.4773806312081607,-1.0171750784871398
30.700000000000003,0.39278386869552895,-1.0277978390851596
30.8,0.2969263230200965,-1.02793423017581
30.900000000000002,0.2018271651245408,-1.0189908778596413
31.0,0.11913628366033183,-1.0029786613656497
31.1,0.05731106413780486,-0.982330057839344
31.200000000000003,0.019575190417964183,-0.9596793515419398
31.3,0.0031591514843499133,-0.9376253469791778
31.400000000000002,8.329498463357024e-06,-0.918497787023494
31.5,-0.0012147705349248583,-0.9041483447983116
31.6,-0.012324440574936105,-0.8957848616442753
31.700000000000003,-0.042688940770100436,-0.893863639090031
31.8,-0.09690660820287454,-0.8980494056029964
31.900000000000002,-0.17364994830139624,-0.9072465323544151
32.0,-0.26596079082716484,-0.9196987064206325
32.1,-0.3629243205958814,-0.9331481534014688
32.2,-0.4523121957417462,-0.9450401807335661
32.300000000000004,-0.5235476989998709,-0.9527547632975739
32.4,-0.5702670214778042,-0.9538444760120521
32.5,-0.5918496579700405,-0.9462575098722228
32.6,-0.593543288871273,-0.9285258390902466
32.7,-0.5851526408250982,-0.8999017187164007
32.800000000000004,-0.5786134045456294,-0.860430306409889
32.9,-0.585045263186433,-0.810951906705954
33.0,-0.6120056144241339,-0.7530336216136894
33.1,-0.6616164303371548,-0.6888364962153593
33.2,-0.7300229221614728,-0.6209300089334586
33.300000000000004,-0.8083166021657032,-0.5520704586764406
33.4,-0.8846967967069367,-0.4849630251059725
33.5,-0.9473414456642504,-0.42202873579710304
33.6,-0.9872843624589126,-0.3651971348933963
33.7,-1.0005945440329815,-0.3157431512236097
33.800000000000004,-0.9893239995021302,-0.27418271489866247
33.9,-0.9609920725091883,-0.24023642289687297
34.0,-0.9267325463298538,-0.21286447490736204
34.1,-0.8985572147597641,-0.19036973377802807
34.2,-0.8864059182872868,-0.17055967904498015
34.300000000000004,-0.8957053222202346,-0.15095276083912768
34.4,-0.9260341520233638,-0.12901069493901762
34.5,-0.9712216981237257,-0.10237592218620743
34.6,-1.0208554843643594,-0.06909299392135301
34.7,-1.0628289781266098,-0.027794080765628212
34.800000000000004,-1.086305577895754,0.02216799327970377
34.9,-1.0843731910257504,0.08065110207478549
35.0,-1.0557394649859617,0.14672571320337402
35.1,-1.0050526130841662,0.2187471860979765
35.2,-0.9417692743100895,0.2944920410817783
35.300000000000004,-0.8778465799361762,0.37134605341860893
35.4,-0.824823471013473,0.4465273967911088
35.5,-0.7910058399362119,0.5173249294029517
35.6,-0.7794446459051544,0.5813303628273401
35.7,-0.7872020029270185,0.6366435996682508
35.800000000000004,-0.8060848949375873,0.6820329222965045
35.9,-0.8246668429592334,0.717035747326249
36.0,-0.8311025103450592,0.7419909689077119
36.1,-0.816046090080291,0.758000024146242
36.2,-0.7749589055672643,0.7668201802087917
36.300000000000004,-0.7092411951983839,0.7706995962704092
36.4,-0.6259109289963033,0.7721689136382303
36.5,-0.5359082401111454,0.7738080096538419
36.6,-0.4514405488028107,0.7780087685280719
36.7,-0.38301832603648994,0.7867550770205629
36.800000000000004,-0.3369071837428306,0.8014397131525555
36.9,-0.3136200453714575,0.822734499477245
37.0,-0.30781850046018494,0.8505253333115727
37.1,-0.30964742773553194,0.8839179098773956
37.2,-0.3071760554921492,0.9213136382918619
37.300000000000004,-0.289347732092584,0.9605489789795553
37.4,-0.2487161281534137,0.9990857645584524
37.5,-0.18329787983873264,1.0342355107543828
37.6,-0.09708800777957326,1.0633976863568595
37.7,0.0008881554483082863,1.0842906629806004
37.800000000000004,0.09875448317361105,1.0951547179475438
37.9,0.1846614713029375,1.0949089586665446
38.0,0.24965713753101237,1.0832481515891463
38.1,0.2898485825007291,1.0606708056092424
38.2,0.30732506282910255,1.028435999256102
38.300000000000004,0.30961665062464594,0.9884528047859722
38.400000000000006,0.3078210930547141,0.9431121818552451
38.5,0.3138575558438033,0.8950763511504419
38.6,0.3375197029106819,0.8470444552255413
38.7,0.38404969274387696,0.801515430695237
38.800000000000004,0.4528271322308502,0.7605692637605497
38.900000000000006,0.5374940467107686,0.7256861576663173
39.0,0.6274853365190074,0.6976197529095357
39.1,0.7105900763646116,0.6763357114566887
39.2,0.7759166256251288,0.6610211363004312
39.300000000000004,0.8165356485092897,0.6501639690573446
39.400000000000006,0.8311539996441153,0.6416952562995591
39.5,0.8244097061478475,0.6331815583996405
39.6,0.805715878340677,0.6220502945951082
39.7,0.7869366514068123,0.6058278749404428
39.800000000000004,0.7794642170349141,0.5823693267053506
39.900000000000006,0.7914126351596124,0.5500588817116495
40.0,0.8256155210062281,0.50796358428575
40.1,0.8789178827453218,0.45592617530015256
40.2,0.9429355285760226,0.39458893138946255
40.300000000000004,1.0060961465045053,0.3253463053804709
40.400000000000006,1.0564623584535593,0.2502305733981775
40.5,1.0846455922231046,0.1717406779329416
40.6,1.0860973758526031,0.09262952986261741
40.7,1.0622170839988008,0.01566874279930168
40.800000000000004,1.0200049360739485,-0.05658821126287189
40.900000000000006,0.9703452152654424,-0.12202329523176181
41.0,0.9253400435020228,-0.17913226596745802
41.1,0.8953465006742047,-0.22714819390758237
41.2,0.8864425043060751,-0.26609913674653213
41.300000000000004,0.8989418865810808,-0.2967948424297223
41.400000000000006,0.9273222217480177,-0.32074369621582355
41.5,0.9615830626165977,-0.34000735747441524
41.6,0.9897020270963465,-0.357006097634585
41.7,1.0005873800683647,-0.37429225411063394
41.800000000000004,0.9868041928689603,-0.39431206276178526
41.900000000000006,0.9464065951811923,-0.4191771691146807
42.0,0.8834274903703319,-0.45046625350002756
42.1,0.8069058016305729,-0.4890745147037107
42.2,0.7286893764160466,-0.5351244810483848
42.300000000000004,0.6605514349159073,-0.5879461389399612
42.400000000000006,0.6113265135263027,-0.6461281762479533
42.5,0.5847670781583996,-0.707635784614017
42.6,0.5786455341682548,-0.7699845184200086
42.7,0.5853214403458957,-0.830454699868604
42.800000000000004,0.5936349986552945,-0.8863272368129325
42.900000000000006,0.591663170302905,-0.9351198062342633
43.0,0.5696635652899185,-0.9748023225600003
43.1,0.5224852768424015,-1.0039724593510384
43.2,0.4508563404894313,-1.0219755600754252
43.300000000000004,0.36123253707521275,-1.0289582400804265
43.400000000000006,0.26424449038637227,-1.0258509038472925
43.5,0.17212319482421173,-1.0142807501730762
43.6,0.09573422306249749,-0.9964230459769254
43.7,0.041946671152673254,-0.9748039624303945
43.800000000000004,0.011980942050526175,-0.9520725926060348
43.900000000000006,0.0011398138509732259,-0.930762521444952
44.0,-1.1438041650727038e-05,-0.9130642507732135
44.1,-0.0033048750537076135,-0.9006288111054512
44.2,-0.02004271563620401,-0.8944201048009002
44.300000000000004,-0.058199892898633476,-0.8946291707559632
44.400000000000006,-0.12044133678512732,-0.900658028195076
44.5,-0.20343949469035302,-0.911174540474604
44.6,-0.2986592602840535,-0.9242333944603792
44.7,-0.3944182070073409,-0.9374523837935325
44.800000000000004,-0.4787177828579336,-0.9482282429011416
44.900000000000006,-0.5421523639010398,-0.953972744347454
45.0,-0.5801840002609621,-0.9523479607658045
45.1,-0.5942259876224776,-0.9414796659673926
45.2,-0.5912700368254646,-0.9201298013413406
45.300000000000004,-0.5821483904408505,-0.8878125890203097
45.400000000000006,-0.5788564459591864,-0.8448439059686561
45.5,-0.5915914639640311,-0.7923194936034598
45.6,-0.6262324497956825,-0.7320239333565213
45.7,-0.6828782802371746,-0.6662785019856506
45.800000000000004,-0.7558020490021788,-0.5977414791043136
45.900000000000006,-0.834832862445495,-0.5291787257165795
46.0,-0.9078268245805071,-0.46322500721092336
46.1,-0.9636222760938984,-0.40215736015058656
46.2,-0.9947557867954921,-0.3477007255283298
46.300000000000004,-0.999273973746816,-0.3008831881073979
46.400000000000006,-0.9811975875177545,-0.2619537295841229
46.5,-0.9495242774877481,-0.23036981846993396
46.6,-0.9160142260557423,-0.20485592068004183
46.7,-0.8923008342955714,-0.18352767913781318
46.800000000000004,-0.8870338890003685,-0.16407064420598427
46.900000000000006,-0.9037546848811872,-0.14395756347704194
47.0,-0.9400233638804318,-0.1206847947111612
47.1,-0.9880121434389254,-0.09200669721103545
47.2,-1.03641920108032,-0.056147037284701024
47.300000000000004,-1.0732346361901346,-0.011968496558801722
47.400000000000006,-1.0886813078753586,0.040914885631354675
47.5,-1.0776105282431674,0.10209240703599315
47.6,-1.04076605706189,0.17038260851400355
47.7,-0.9846069192889132,0.243928104123436
47.800000000000004,-0.9197324136270466,0.3203508911496033
47.900000000000006,-0.858294908940011,0.3969542931948089
48.0,-0.8110338465145122,0.4709535235415103
48.1,-0.7846571045478099,0.5397142990517372
48.2,-0.7802108312822892,0.6009782152855302
48.300000000000004,-0.7928368381068936,0.653054775588979
48.400000000000006,-0.812976917445775,0.6949629450289299
48.5,-0.8287291892609934,0.7265096082107568
48.6,-0.8287795199635211,0.74829794550903
48.7,-0.805190256596473,0.7616650016681485
48.800000000000004,-0.7553634503124488,0.768554044957266
48.900000000000006,-0.682697854055279,0.7713331391682555
49.0,-0.5957787861879803,0.772576154479827
49.1,-0.506299154724524,0.7748257974738828
49.2,-0.4262205904283412,0.780359845757791
49.300000000000004,-0.3648696825044617,0.7909814853366464
49.400000000000006,-0.3266801975229593,0.8078524947591517
49.5,-0.31013400090438675,0.8313841915541523
49.6,-0.30815991418255045,0.8611958955734715
49.7,-0.309892785977827,0.8961446315716276
49.800000000000004,-0.30336202527175715,0.9344234285333332
49.900000000000006,-0.27845127937303304,0.9737194444587486
50.0,-0.5202455498287685,-0.03717577897485952
50.1,-0.13595298215857324,0.2143826238358968
50.2,0.29294863150133893,0.5638723844308957
50.300000000000004,0.5764148568157225,0.889707003007663
50.400000000000006,0.5928209337648906,1.078130187436173
50.5,0.34613457322370156,1.0629540311377847
50.6,-0.0359793227382352,0.8486812685685861
50.7,-0.36223056418515354,0.5089343369473207
50.800000000000004,-0.46769937273974804,0.1607400131725244
50.900000000000006,-0.2914294211229222,-0.07634726559019234
51.0,0.09487507782381824,-0.12200400785171961
51.1,0.5205449929295555,0.03680926919132088
51.2,0.7961870998223679,0.3413002459767574
51.300000000000004,0.802731664359814,0.6813909332214954
51.400000000000006,0.5474063819769279,0.9341803549364405
51.5,0.1603113206883426,1.006887636875067
51.6,-0.1667942100473057,0.8692742185410777
51.7,-0.2707033099689107,0.564219149355918
51.800000000000004,-0.09354364865199627,0.19275318354520649
51.900000000000006,0.2899817722580317,-0.12122033747242872
52.0,0.7077070675863204,-0.27419383899757627
52.1,0.9709552485865611,-0.21919825901538997
52.2,0.9632564986006071,0.017805476223036243
52.300000000000004,0.6951074017557313,0.34701222059551384
52.400000000000006,0.29901704966248777,0.6461616580141514
52.5,-0.03283003750484098,0.8032654918283264
52.6,-0.13897603333721054,0.7557468918480026
52.7,0.035360596614999795,0.5123196173207887
52.800000000000004,0.412508337201018,0.1499637606605319
52.900000000000006,0.8188619488316642,-0.21294547761441562
53.0,1.0665222931901475,-0.4579691410588138
53.1,1.0416601973752144,-0.5079578174343768
53.2,0.7580454705342403,-0.353981041398061
53.300000000000004,0.3505655566009767,-0.058425637377092624
53.400000000000006,0.011782115004007943,0.26681928437224767
53.5,-0.09863602986575509,0.499470016307082
53.6,0.0709915343180409,0.5495871320010552
53.7,0.4400513296569812,0.3910155804355328
53.800000000000004,0.8335518533289471,0.07054301255380611
53.900000000000006,1.0644283572309687,-0.3084229808990054
54.0,1.02152730919823,-0.6219567635842147
54.1,0.721890056427396,-0.7688843028900771
54.2,0.3027458511936778,-0.7061052938229728
54.300000000000004,-0.0430199756104957,-0.46362877554996773
54.400000000000006,-0.15757238987588046,-0.134069918546749
54.5,0.007653020542557953,0.15972289275120283
54.6,0.36912271963330845,0.30760184096489884
54.7,0.7505069110377205,0.250616267279852
54.800000000000004,0.9656260055844295,0.0016240595124504265
54.900000000000006,0.9060308092787596,-0.3591823596675043
55.0,0.5920260583211254,-0.7122725873633425
55.1,0.16314008991889853,-0.940517378335118
55.2,-0.18747713662969212,-0.970089725104115
55.300000000000004,-0.3038740837707911,-0.7962399950952435
55.400000000000006,-0.14062171222057113,-0.48494116475249494
55.5,0.21584381281979734,-0.14982945788240692
55.6,0.5878975357916314,0.08750428057469434
55.7,0.7902904317734922,0.14000107922693333
55.800000000000004,0.7173005780146439,-0.014443579850769717
55.900000000000006,0.392482154122916,-0.3252486043260516
56.0,-0.04238552703735152,-0.6868082969674214
56.1,-0.39395158160222776,-0.9753760469281005
56.2,-0.5082015669459263,-1.0922861909789656
56.300000000000004,-0.3428645550760083,-0.9984154210324685
56.400000000000006,0.012734840023955685,-0.727845390214594
56.5,0.37971612814864547,-0.37595378683299135
56.6,0.5738023177847389,-0.06609401478524779
56.7,0.4920174584381008,0.0934967679569158
56.800000000000004,0.1611470685615069,0.04750798819475904
56.900000000000006,-0.2748303204442768,-0.18712386545182524
57.0,-0.6224294358769041,-0.527133823043315
57.1,-0.7296285125320782,-0.8520185354734431
57.2,-0.5573388614274616,-1.0461358805372876
57.300000000000004,-0.19776057512895248,-1.0391074585049227
57.400000000000006,0.16900853457608764,-0.8304102096750894
