timestep,vibration_energy,spindle_load,feed_rate,line_speed,temperature,part_time,is_boundary
54,1.0034014103354607,0.9726357034364348,0.9867177333689227,1.0153301167714597,30.090555558817783,1.0098836392842088,0
55,1.0068699820595537,0.9662388559093803,1.0280474925654748,0.9824317401154872,30.110824830649847,1.009736120109487,0
56,0.9918136683843624,0.9958320800114594,0.9909790526322819,0.999545835921543,29.51603509150886,1.0132571212677866,0
57,0.9846724741879713,0.9794619137761259,0.983442961997401,0.9842498805353984,29.864021271416814,0.9832222497595305,0
58,1.0272311603496533,1.0188497974645845,0.9785930325859015,0.9982110703801735,30.11011296256994,0.9903077251239494,0
59,1.0103747713223148,1.044179604395951,1.0157355058709472,1.0277514508932828,30.253293837579477,0.9987423284970076,0
60,1.0291275024801665,0.9974672384945704,1.014256782616657,1.0075206392087026,30.125237494236707,0.9669533246864725,0
61,0.9913349210710942,1.0003534510356522,0.9860369084571212,0.9909777385662024,30.25201184062272,0.9866433396864073,0
62,0.9797886373183533,0.9917216990323705,1.0170938068774371,1.0153002399182336,29.677802468052462,0.98041542737667,0
63,1.0137561925511664,1.0034040685091368,0.9975082472751612,1.0099785415422835,29.55936205289288,0.9664240500406878,0
64,0.999958673008516,0.9357551711266907,1.019163712898349,0.9994298959348934,29.751916172634072,0.9599748534372905,0
65,1.045244614212606,1.0604370675799726,0.9685887712541215,1.0004198211900321,30.420388569243123,0.9986126852714613,0
66,1.0099587347794066,1.0287364888966566,1.0049764928317688,0.9572651016075467,30.079103473807162,0.988136366445419,0
67,1.026589922633259,0.9218359984639314,1.0083787468605385,0.9959923978157806,29.900949086368332,0.965103409722856,0
68,0.9664786190802529,1.0078448792072265,1.0048397138785299,1.0029568696756366,30.028168070908922,1.0095689326980104,0
69,1.0045941524225166,0.9915553835656958,1.0212607104149338,1.009187713537944,29.477267592644495,1.0105396197803316,0
70,0.9851336951390472,0.962525160822072,0.9620581646470803,1.0120896626580733,30.318304442595338,1.025550216611622,0
71,1.005093907660702,1.0254717906473276,0.971923338850212,0.9810213531235105,30.278789514450978,0.9939384235885302,0
72,1.0034625816763547,1.0155819626740112,1.0017346249667296,0.9874781467099261,30.436283527792842,1.0030190248621325,0
73,1.012426306808813,1.0060394826772858,1.0049583196208753,0.9766350561422281,30.39206974861556,1.009199327457304,0
74,1.037006336219225,0.9577646797788872,1.0468268711581046,0.9966993850337552,30.097133779186404,1.0345886282140824,0
75,0.9622464692029339,1.034233502713382,1.0146289031355495,0.9916266083339104,30.19588782576247,0.9855192514475092,0
76,0.976738061603693,1.000776690021728,1.035059264805767,1.0037573346102768,30.36186404675799,1.0149987635704492,0
77,0.9473575815058225,1.041890853535759,1.013480859799412,0.993950102769449,30.158115975291015,0.991408530910092,0
78,0.9984347036582137,1.002303557198977,0.9795634732930506,0.9827478446742038,29.944230829387394,1.0071939174617803,0
79,1.0234550744647002,0.9878029792216491,0.999416809683431,0.9741770562453222,29.699111324470007,0.9861074951476089,0
80,1.0411334937719634,1.0340872500867315,0.9766304818603058,1.0119303846450738,30.076517121332472,0.9955087531788075,0
81,0.9930494193176626,0.948663247135322,0.9895978494685894,0.9898343847317309,29.879169094215566,1.009876675861878,0
82,0.9704389400455798,0.9711524458638724,1.0214013643974882,1.010192532517598,30.219270399062665,0.9826879146662666,0
83,1.0546817526957273,0.9851973127063943,1.0053409586322002,0.995634395436169,30.33679687837323,1.0231297500930683,0
84,0.9758702881833291,0.9936122816415325,1.0121678114297652,1.0357585544635897,29.911960752491073,1.0260543608575403,0
85,0.9655757840954601,0.9939969911970832,1.0185673189801767,1.0240285453571785,30.328149490057672,1.0077387558814892,0
86,1.0122344946730877,0.9951116504821185,1.0263414416833072,0.980976237823503,30.410885165876813,1.0167066790461468,0
87,0.9597589023549052,1.003001942121657,1.0525983759661337,1.0097459448939843,30.09203783442631,0.9870548620538016,0
88,0.9884820233724629,0.9778925964591624,0.979839714497314,1.037238118376955,30.29485345948782,0.9863171170373645,0
89,1.012999036270357,0.940385304672305,1.032004668665231,0.9697778912326808,29.793193053445773,0.9750295833190202,0
90,1.0546550591607158,0.9995448448662029,1.0136064405555565,1.0381828074064647,29.917511462042352,0.9991360636668306,0
91,0.9606155622274397,1.007211784800338,0.9974122467971319,0.9821766079301402,29.611533756741647,1.0069397280238537,0
92,0.9851307409114343,0.9679422738594541,1.0078823527373564,0.9734480723568015,30.15320801919333,1.040306310247711,0
93,0.9915018969917098,0.9855465645345185,0.9750964683426352,1.0241971127961906,30.212580967554715,0.9727132824611473,0
94,0.959014400555704,1.0090945054513747,0.9771798065601893,1.0127298357629473,30.137231332906882,0.9890774430165501,0
95,0.9995899065679669,1.0083246286729317,0.9935363382383878,0.9875589832569117,29.91888581548795,1.0269295342313496,0
96,0.9888780496274632,0.9773174575097143,0.9892363217819174,0.9719617871905155,29.929484052486917,0.9486133392029049,0
97,1.017440408547426,0.9811785811804766,0.9992351736057232,1.013642977871444,29.578938551298936,0.9840631541941861,0
98,0.9742704833556723,0.9986977530647151,0.976210078440516,0.9762750034786144,30.34110874716234,0.9710583142249122,0
99,0.9659101849441554,1.0214147287550244,0.9876653395150307,0.9847162214012185,30.419108490730245,1.015955537768299,0
100,0.9782461351165174,1.0365372005520441,1.0043254848815124,0.9799392977567009,30.14095070830311,0.9861637316438436,0
101,0.9865986784271513,0.9739526003272315,1.01449595767801,1.0134111523424458,29.982363621564534,0.9986523923046479,0
102,0.9885018641802614,0.9997109131602311,1.0325213474843453,1.0096445067911366,30.344045181532696,0.9768661358926551,0
103,0.9824267978311492,1.0170846473288602,1.0294931207027198,1.0038669140069496,29.919840810886647,1.0126668797344052,0
104,1.0138534078335888,0.9989014043526654,0.9975975620504933,0.9599280960817661,30.283252701978032,1.0024646718107602,0
105,0.9500530311885239,1.0054862302745582,0.9685312247170383,0.960169648084846,29.73968260292415,1.000796650425514,0
106,0.9814384070283606,0.9585074608258523,1.00430363216181,0.999954637127111,30.141765841639934,1.0297535226320116,0
107,1.0325997851722108,1.0026051926912167,1.0295636194825815,1.0053522149259362,30.115997865579903,1.0165175360881555,0
108,0.9986712883883243,0.9586530079870405,0.9986427228218085,0.977944802660309,30.127586103417784,0.9851191756455068,0
109,0.9991238658704524,0.930937914033038,1.013068418462842,0.9991714745735704,30.741077730992963,0.9828635877133689,0
110,0.988529487921752,1.007816468862314,0.9917215002198843,0.987170596688965,30.01311031219121,0.978547691469321,0
111,0.9722774194356999,1.0448991422809581,0.976058886380076,1.002140608733364,29.919909655721266,0.9784556856938693,0
112,0.9880484332329432,1.008488474986716,1.0120386337844376,1.039712571674796,29.914968180467092,1.0091175556119552,0
113,1.0216277777197371,0.9814836341539963,1.0303426880668949,1.0028878765127098,29.99981643217914,0.997068254420378,0
114,0.9906861350262043,0.9780977554256632,0.9779770863502604,0.9970906018634115,30.171563906487,0.983250800178958,0
115,0.993564140942594,1.0202113100291796,1.0044131240336454,0.9995160436450066,29.226498632139673,0.9928087776658068,0
116,1.0302085576714657,0.9767371403419334,0.9965875894397807,0.9943600351878055,30.100772740078956,0.9850445511941343,0
117,1.0261983346566614,0.9631852230791604,0.9768281701814072,0.9883369653353012,30.07983336903624,1.0269875079373845,0
118,0.9910305327796991,0.9853391179928626,0.9736102880667403,1.0103951588524902,30.38905359702532,0.9785220877995605,0
119,1.025613004040564,0.9719687489614548,1.0012979737055483,0.9908704936519449,29.414666714296626,0.981775733258461,0
120,1.0642424049477914,0.9969383139889026,0.9841724541825653,1.003703572951322,30.43840982966342,1.0029940307773786,0
121,0.9859850926681151,0.9678617340810873,0.9824376379405185,1.0134035752412454,29.932592314659402,1.0279340680783102,0
122,1.0072838114303644,1.0345152564374498,0.972536025549273,1.0010842225696919,30.509865558832836,0.9926543158287656,0
123,1.0002694130370249,1.0082454017657727,0.9970267810181461,0.9708167620821709,29.7450188580502,1.0393559695207504,0
124,1.00456036775402,1.0297519115517035,1.0063758685281616,1.0316376722039535,30.27630345752276,1.0325297051163156,0
125,0.9791774422825923,1.0230131463314016,1.007868854584092,1.0363226146379827,29.74282518287153,0.9911338239186677,0
126,0.9566569878643684,1.0074552520914235,1.018553756548607,0.99961660594029,29.87790716423449,1.0319495015658886,0
127,0.9832230261798831,1.0148039346717093,1.0055585463323287,1.0043351673412972,30.10115938510612,1.005027382508008,0
128,1.034456674649806,1.0283398739318907,0.9886679238569087,1.000735455153388,30.34258346231226,0.9905538648660809,0
129,0.9534852061812897,1.009315687227284,1.005690120335059,0.9875582942986246,29.650667969614563,1.0022178389996355,0
130,1.0308349346546362,1.0559501748735305,0.999530902948824,1.0347215087806316,30.07489008407121,0.9941642086755258,0
131,1.014524473920578,0.9753397102144191,1.0407850542758688,0.9876530685109869,30.22024014975321,0.9674606440082532,0
132,1.0020645083970416,1.0016637522366192,0.9768741180664994,0.9795623633051648,30.010776038020975,0.9973977968921667,0
133,0.9904259911356319,1.0311980051121818,1.0034879443740305,1.0056448122243515,30.24139330895932,1.0326945261198774,0
134,0.992885761989036,1.0448066750251885,0.9924849490440988,1.020528858711553,29.933534457849362,1.0140020028823424,0
135,1.0225250192032438,1.029794874399899,1.008451564001922,0.9865659151564419,29.49415886947129,0.9999958605906762,0
136,0.9824273961839122,0.9950442309739213,1.0018608724058355,1.0220325413686513,29.9933955904428,1.0198392969326866,0
137,0.9469352653917507,0.9953765457996337,0.9984569050568052,0.9484742113060323,29.981671688722244,0.9672562175913505,0
138,0.9971537336806583,0.9753744100829648,1.0057415155361336,0.9995277919523783,29.47230576673835,1.0178649757971185,0
139,1.0183146421323441,1.050116659043555,0.9795466368229069,0.9946667295857287,30.278650645490877,0.979705664483802,0
140,1.0274026030394197,1.0318826466819426,0.9875588266189573,1.0306382761372703,29.92858858953761,1.021213968714462,0
141,1.039669827174214,1.0222503558018783,0.9860554333670049,0.983068337070899,29.990860994364443,0.9739146079358089,0
142,0.9810823222383741,0.9595140075951348,0.9792618309057702,0.978976100040066,29.834474450068658,0.983249438552635,0
143,0.9988373647315377,0.9905535809067543,1.016802596587664,1.0106887048135085,29.43614536831114,1.0034311881483482,0
144,0.9750673416285797,1.0220880312239526,0.9845773135927851,1.0028773774747917,29.91458101609693,1.026671604595854,0
145,1.0188994633067205,0.9929844699774898,1.0062104056246532,0.9573536569299919,29.751687117233498,1.034944885104406,0
146,0.9715341949257029,0.9771894403930522,1.0009860061588298,0.9804845470066507,29.74239975822915,0.9955408007626377,0
147,0.9657198066692744,1.0512699079597159,0.9860045293939783,1.0132873705667114,29.823165654133895,0.9902656896120491,0
148,1.0363486527076085,1.00719108422809,0.9988789302703253,1.0326723215831382,30.793696960998297,1.015316093328987,0
149,1.0315480324795223,1.0090736836838536,1.0234783138425825,1.0154241027742361,29.594667748992446,1.0182873673508042,0
150,1.0553935274746706,0.94465526432971,0.9761807309924159,0.9850802674417785,30.232110580118494,0.9747947718137382,0
151,1.0139429032502734,1.0077810149748423,1.0103485679016366,0.9851925635616393,29.742723873523804,1.020927007474956,0
152,1.027661131046933,0.9782035719193317,0.9977030191942059,0.9926554748680492,30.302687964574805,0.9884556279542737,0
153,1.0080022501352297,1.0372164254487874,1.0085517900557572,1.0024442464022947,30.141877339567934,1.019127157487498,0
154,1.036517580540167,0.9690352421613382,1.0015972581633334,0.9819451376323648,30.09626071792527,0.9953716443116417,0
155,0.9966197630512754,0.9777096517676694,1.0112710829491365,1.0421592248921419,29.97903097088922,1.0035897728421124,0
156,1.0096432447278878,0.9789909011014389,1.0253379538124603,0.9872898550819669,29.977884367661833,0.9854103620791651,0
157,1.0170418788653304,1.0550374003483505,0.9992001417702596,1.0037324852503662,29.925418753802653,0.9626453464914391,0
158,1.0395921522698366,1.0703796035109203,0.9783510109346559,0.9948551007002535,29.878793954284397,0.979772550861651,0
159,1.045331134356433,1.0093738097377818,1.0249709099355586,1.0242227661608525,29.801146828444885,1.0392062839226204,0
160,1.0134715922887672,0.9653296648584941,1.0004369451727297,0.9893396347845792,30.61099711269994,0.9992480399839743,0
161,1.0345478161733288,1.001553606360714,1.0096616636931888,1.0070825751272188,30.145724304591887,0.9834753674942225,0
162,1.0167389637672548,1.019917205470881,1.02167315338698,1.0437276234005455,29.539180034876544,0.9963906563116062,0
163,1.005757023666123,0.9966923650971465,0.9655521663334755,1.0656948060506848,29.581552163248748,1.0010805593303758,0
164,1.0084557602199942,0.9908402109366875,1.0239078852437262,0.98087768898046,29.823207734208292,1.0427604828603347,0
165,0.9564955380055203,1.0284402533472283,1.0124132720270103,0.9791639228013544,30.392940712406393,1.0223916805763873,0
166,0.95640903018916,1.0378883569330284,1.025439114302754,0.991713448637984,30.613350333468208,1.002289193961976,0
167,1.0051965064083266,1.009221892979716,0.9864652777710512,1.0078774244815796,29.79837921277877,1.0224374135284147,0
168,1.024342072177571,0.9873589151666509,0.9923379541546862,1.0385864854402025,30.153595435455273,1.0250730941894366,0
169,0.9739421648109016,0.9808795150132398,1.028079177462551,0.9892306839892562,30.105261116180497,1.040502709869532,0
170,1.0485628879998348,1.023728445429007,0.9630310018861605,1.001090916498757,30.21560275912141,0.9868513542937856,0
171,1.0359297259718372,1.0529198063143175,1.0171749158092118,0.9902816489073287,30.344444012734115,1.016389060844399,0
172,1.0169404212081246,1.008879743084103,0.9771259565611021,0.9905384487875151,30.310498836028014,1.0035216369945095,0
173,0.9969138481849247,1.0408938497958857,0.9969410758519528,1.003134648202787,29.972639509342102,1.0082864752877063,0
174,1.0046845454369566,0.9840394240851357,1.0074031665553083,0.9963212174744862,29.90841164007363,1.0072448321799945,0
175,0.9984804067023242,1.0247063473234073,1.0121708977064394,1.0257202578265674,30.00273393325786,0.9829913018578842,0
176,0.9731182061949153,0.9941807950880669,0.9811026601655272,0.9926368562259245,30.072716288937716,1.011051609479898,0
177,1.0188266344769894,0.9829993066037744,1.0060983635625085,1.0072099050571064,30.29892951821887,0.9868288753102188,0
178,1.0255952202087162,1.0172154505478401,1.016737254570988,0.9898574395791788,29.918768888690167,0.9695886841979232,0
179,0.9580536387201147,0.9861006569005606,1.007794675569389,0.9841535663819545,29.906184111927764,1.0077319585618527,0
180,1.0075516505813906,1.0283984811309201,1.003178885771624,1.0094754252684501,30.15609814351877,0.9913112695654399,0
181,0.9904578154874595,1.017667759659725,0.9775975365866417,0.9810352143018192,30.141248364434407,0.9825087455010802,0
182,1.0091000472939502,1.0048249683436072,1.0133267027919444,1.0081680381594802,30.14612815390566,1.0124875723638007,0
183,0.9855600176373457,0.9841036078677368,0.9777944409114904,0.9924343832702864,29.724316402451493,0.9994331710062632,0
184,1.013310965456925,1.0022761375918927,1.0145159913979243,0.9743472300487762,30.025802366364005,1.0013508158634101,0
185,0.9607051199950908,1.0236361642002578,0.9953819553773213,1.0061287100483995,29.873113554961503,1.019013622370149,0
186,0.9396965177556259,1.010034414417325,0.9446711947078761,0.9876429196874983,29.707237176280714,0.9763506656891996,0
187,1.0083232291106226,1.0239399274137588,1.0054501954444097,0.9786895983187027,30.21099654767345,1.0245483083614604,0
188,0.9975822495614939,0.998707659034616,1.0411741072950333,0.9911462669211649,30.197254301523326,0.985143925697893,0
189,0.9847777726066416,1.0385993769816693,1.0146423879652138,1.0267374539779623,29.8138672152902,0.9846857335685187,0
190,0.9517873976495899,0.9590826438854686,0.9829850382775014,0.9897532612764707,30.236641102343274,1.0131812503004838,0
191,1.0095850390608865,1.014849435996128,0.9765664349379718,1.0144606054717553,30.081970961759115,0.9895672379380683,0
192,1.005971548878713,0.9866185566350271,0.9937851292701505,1.013019078329172,29.829124466000106,0.9461504318232917,0
193,0.9754089930367393,0.9792361664021344,0.9637731443792497,1.0464025975171918,30.04426191868939,1.0121274288176383,0
194,1.031594148137234,0.9921477903633453,1.0088920141468476,1.0134073527483185,29.662613590007314,0.9937218374689614,0
195,0.9831578207144546,1.0098963489449513,0.9633248738430353,1.0629203402854808,30.060863369949836,0.991971871989153,0
196,0.9704624906421582,0.9965036370083117,1.0104827783019945,0.9970211541973493,29.855874657141733,1.002421386229678,0
197,0.9941311331955069,1.005335772386159,1.0242613175095654,0.9661826737492303,29.970783326658044,1.0122297084171492,0
198,0.9983284236350244,1.0203117502355177,0.9985976370510582,1.003930369630201,29.918012427797052,1.013431657870895,0
199,0.9676126426568921,1.0817229028011748,1.0226876662522077,1.014923963259404,30.04017718272405,1.0338244899676536,0
200,0.9493762478241984,0.9480250438468528,1.0239592070713048,0.9627061042072232,29.81426073617193,1.0061011155834412,0
201,1.0080182916278049,0.9583691229028288,1.02530179429264,0.9743660394894932,29.343032905754775,1.0087231848003493,0
202,0.9780835443786189,0.9704095816751188,1.0357908564617293,0.9929176145173493,30.044079256553857,1.0286004984266723,0
203,0.9568357914329617,0.9713804720626149,1.001887373304004,0.9634225244700081,29.153464056563504,0.9696570169094338,0
204,0.9732840656448477,0.994852117892812,1.0359786366588428,1.0029360121674562,29.71651078122218,0.9619062284640324,0
205,0.9806240579697925,1.0088705163696279,1.0066466049712173,1.0031853075762873,29.764046963899062,0.9839103863125822,0
206,0.9980556755719039,1.025590397735714,1.0366373759420036,0.9999205644712893,29.79728629361851,0.998910857713702,0
207,1.0106967369842919,1.019831892882825,1.0011951770987724,0.9750466146892421,30.146516252390512,0.9833200971611227,0
208,1.0011425776562437,0.996174508284889,0.9936087159882631,0.9674861422444615,30.095545200658766,1.0263718126118797,0
209,0.9193893161892484,0.9986418253249435,0.9835574808279398,1.0008585390024656,30.328411950711995,1.0019965391476218,0
210,0.9996923014486498,1.0157890205217415,1.0042468280930716,0.987331213495994,30.29502969070363,1.0254085324508013,0
211,1.0396469874075795,1.0245617786024919,1.0183122197883139,1.0004213492282426,29.970341920201538,1.0145039440477952,0
212,1.0296869975350809,0.9763089013477759,1.0136316016836742,1.0465114430988423,29.451925245286354,0.9981270318138146,0
213,1.0282834727953485,1.0358358585526641,0.9926127118981865,1.0155085116683724,29.862987783124886,0.9799275269861898,0
214,1.0029912018600065,0.9444804007807782,0.9876528643318064,0.9924040695707116,29.44076133610171,0.9875122315199406,0
215,0.9933246331955701,1.0261121571282927,1.0029892421533624,1.011420529481115,30.140719979813756,1.0080462366422822,0
216,0.9551750916518716,1.020684767260704,1.0006719749110011,1.057016232576899,30.16418789176415,0.9989595444028662,0
217,0.9600058202469711,0.9282241569262383,0.9969884005940199,1.000875808267735,30.570555918455828,1.0192438229852834,0
218,0.9396103589165674,1.0309961835190684,1.0092390198009271,1.0464097500581342,30.7507378252565,0.9570610234905441,0
219,0.9688222355092592,1.0321903574334061,0.9866377835797456,0.9739605144086404,29.623505798781892,1.006988501754541,0
220,1.0031736376890674,1.0404065701202787,1.01896157155174,1.0003188184890595,29.86616048370936,1.002594079499659,0
221,1.010572213017613,0.9911530489029035,0.9845956718954603,0.9839574562177303,30.632716216775535,0.9995730900899211,0
222,0.9917529818293053,1.0273868091834892,0.9761569542179485,1.0223077659376087,29.33922036879613,1.0072460071776363,0
223,1.0064631088413662,1.0109760084849302,0.9557546262857646,1.0054813800527962,30.38442908683194,1.012813113212953,0
224,1.0373749270652546,1.0407824995740367,0.9958768904421291,1.0039593259685378,29.86413377544516,0.9877800635573376,0
225,0.946595173725458,0.9617456095113038,0.9764246655123922,1.0366885806137853,30.186921556758016,1.0720598692069943,0
226,0.9775064774898171,1.0343831479514722,1.018092956360045,1.0096659959692762,30.479284346432667,1.0463001086880759,0
227,1.0116330511809288,1.0400685844070467,0.9532634824117254,1.0201549704459434,29.992598340740546,0.9998713238130196,0
228,0.960613053394989,1.0417319795187225,1.0031823415408136,0.9718377570772216,29.376554824768593,0.9913717586638172,0
229,1.0236206698454962,1.0293785769022095,1.0039735300178618,1.0058353687069208,29.809244352060592,0.9631140551273194,0
230,0.9908757007696697,1.0202657173776735,1.0255590981009106,1.0075508131697313,29.49143818830854,1.0158791599720058,0
231,0.9864475111712837,1.0047531636650069,1.0075565211971127,1.0107894383480827,29.70136390317073,1.0324667935797205,0
232,0.9532539104540707,0.9860771552330975,1.0099295435605493,0.9831300702499824,30.174848830707695,0.9902490028135255,0
233,0.9907591369668417,0.9887451306987839,0.9951549774991653,0.9880819361446759,30.296021623066302,0.9936782492683867,0
234,1.0275883649671043,1.0525539951598686,1.0181489260791747,1.011878217086735,30.10405790040844,1.0063558689280645,0
235,1.0206786470544302,1.0116438819172484,0.9959334307655888,1.0251664707980699,29.523988029291736,0.9752426072359073,0
236,1.0246194779526407,1.0108435847852426,0.9716556222699869,0.9628792828994109,30.352071864321395,0.9845385030295477,0
237,1.0110474347639746,1.0041387211376087,1.018394621987147,0.9756946178355416,30.06659490632459,1.0193095639152385,0
238,1.0018137651030634,0.9788717483669793,0.9861643355612064,1.0104236522809027,30.03356729587367,0.9827191857951445,0
239,0.9889444805153494,1.0173715310986242,1.0005388364509122,0.9821559414510238,29.664318881261124,0.9976675793010717,0
240,1.011280623935955,0.9826717390273622,0.9908754422860145,0.9689543769626107,30.32629130657828,1.0225266404755582,0
241,1.0321349567131566,0.9882920939730583,0.9557547106026885,1.0007163239966057,30.159491455960012,1.0273397763558212,0
242,0.9757464556654463,1.0060889855960293,1.0104264145947823,1.0049900039791018,30.610098486024608,1.0238094175477261,0
243,1.0651028307075512,1.0028243024864918,1.0178240493817823,0.9776978838100406,30.015089565863587,1.0223759309578695,0
244,1.0021767306833729,0.9784951062133169,1.0181698376626844,1.0343044086125286,30.09820311658133,1.008114142865429,0
245,0.9757552357471603,1.0244274682368826,1.0619118639699192,1.010025036568393,30.38706540986524,1.0062792775726566,0
246,1.052110308207152,1.0373305092574425,1.0007077058106835,0.9985694204496034,29.841865023550465,1.0305719145378527,0
