step,t_sec,is_boundary,learn,anomaly,mwl,spike,growth_pct,mr,mp,airspeed,climb,altitude,throttle,heading,pitch,roll,yaw
39.0,3.9,0.0,1.0,0.4000000059604645,0.7769125946362672,0.0,nan,nan,nan,18.94602752342411,-3.85483118799746,412.2449190291492,0.392958094296818,279.2722535266734,-10.7214784622,-29.6740512848,-73.4491195679
40.0,4.0,0.0,1.0,0.32499998807907104,0.7543169643084073,0.0,nan,nan,nan,18.90422842685339,-4.126210082909116,411.9036421753602,0.4084705931054581,277.2039204343698,-10.7214784622,-29.6740512848,-73.4491195679
41.0,4.1000000000000005,0.0,1.0,0.4000000059604645,0.7366011163910101,0.0,nan,nan,nan,18.86242933028267,-4.3975889778207735,411.5623653215711,0.4239830919140984,275.13558734206623,-10.72020241982035,-29.845225205509333,-73.94470332762626
42.0,4.2,0.0,1.0,0.42500001192092896,0.721021061167506,0.0,nan,nan,nan,18.82063023371195,-4.668967872732429,411.2210884677821,0.4394955907227384,273.06725424976264,-10.6974058151,-33.6547698975,-78.3854904175
43.0,4.3,0.0,1.0,0.375,0.7037200081091307,0.0,nan,nan,nan,18.815813920275318,-4.444770904145271,410.9109416840815,0.4558786785296709,270.6181979575863,-10.6974058151,-33.6547698975,-78.3854904175
44.0,4.4,0.0,1.0,0.25,0.6810340077036741,0.0,nan,nan,nan,18.81224056102965,-4.2039181286046166,410.6018411507656,0.4722910259583071,268.15634594110844,-10.6974058151,-33.6547698975,-78.3854904175
45.0,4.5,0.0,1.0,0.2750000059604645,0.6607323076165136,0.0,nan,nan,nan,18.808667201784,-3.9630653530639632,410.2927406174496,0.4887033733869431,265.69449392463065,-10.6974058151,-33.6547698975,-78.3854904175
46.0,4.6000000000000005,0.0,1.0,0.30000001192092896,0.6426956928317343,0.0,nan,nan,nan,18.81791987974932,-3.7843197010734766,410.0017567339808,0.5028974073801116,263.3239376332358,-9.60453510284,-36.6176300049,-87.0191268921
47.0,4.7,0.0,1.0,0.30000001192092896,0.6255609087861941,0.0,nan,nan,nan,18.855495243514127,-3.742720115111576,409.7507783621846,0.5121929217912712,261.1549822021714,-9.60453510284,-36.6176300049,-87.0191268921
48.0,4.800000000000001,0.0,1.0,0.25,0.6067828633468842,0.0,nan,nan,nan,18.89307060727894,-3.701120529149675,409.49979999038845,0.5214884362024308,258.986026771107,-9.60453510284,-36.6176300049,-87.0191268921
49.0,4.9,0.0,1.0,0.4749999940395355,0.6001937198815168,0.0,nan,nan,nan,18.93231568711157,-3.666506075720493,409.2545358307274,0.5304905458285878,256.7792419500127,-8.752739365280295,-37.42477289582252,-91.59250184600457
50.0,5.0,0.0,1.0,0.875,0.6139340338874409,0.0,nan,nan,nan,18.989688603291,-3.707728072484202,409.0713099447772,0.5363072073247376,254.16174958122448,-7.88800096512,-38.2379646301,-95.545425415
51.0,5.1000000000000005,0.0,1.0,1.0,0.6332373321930689,0.0,nan,nan,nan,19.047061519470425,-3.748950069247911,408.88808405882696,0.5421238688208874,251.54425721243624,-7.88800096512,-38.2379646301,-95.545425415
52.0,5.2,0.0,1.0,1.0,0.6515754655834155,0.0,nan,nan,nan,19.10443443564985,-3.79017206601162,408.7048581728768,0.5479405303170372,248.926764843648,-7.578885666235741,-38.55317862444872,-97.06410209997333
53.0,5.300000000000001,0.0,1.0,1.0,0.6689966923042447,0.0,nan,nan,nan,19.16239564696686,-3.475394253708844,408.54601700007015,0.5542075987077962,246.17671065357808,-6.01313829422,-40.1733016968,-103.219734192
54.0,5.4,0.0,1.0,1.0,0.6855468576890326,0.0,nan,nan,nan,19.220679329671544,-2.965476714582943,408.40054220033545,0.5607215556533658,243.35399328523303,-6.01313829422,-40.1733016968,-103.219734192
55.0,5.5,0.0,1.0,1.0,0.701269514804581,0.0,nan,nan,nan,19.278963012376224,-2.455559175457042,408.2550674006008,0.5672355125989355,240.5312759168881,-6.01313829422,-40.1733016968,-103.219734192
56.0,5.6000000000000005,0.0,1.0,1.0,0.716206039064352,0.0,nan,nan,nan,19.337246695080903,-1.945641636331136,408.1095926008661,0.5737494695445052,237.7085585485431,-4.59407138824,-38.9832115173,-111.439735413
57.0,5.7,0.0,1.0,1.0,0.7303957371111344,0.0,nan,nan,nan,19.395579643318904,-1.4483604707273583,407.9671074389148,0.5802553200383281,234.8978654145874,-4.59407138824,-38.9832115173,-111.439735413
58.0,5.800000000000001,0.0,1.0,1.0,0.7438759502555776,0.0,nan,nan,nan,19.45508147698904,-1.25089282444101,407.89555511412266,0.5865688349840525,232.372462045376,-4.59407138824,-38.9832115173,-111.439735413
59.0,5.9,0.0,1.0,1.0,0.7566821527427987,0.0,nan,nan,nan,19.51458331065917,-1.0534251781546635,407.8240027893306,0.5928823499297768,229.8470586761647,-4.59407138824,-38.9832115173,-111.439735413
60.0,6.0,0.0,1.0,1.0,0.7688480451056587,0.0,nan,nan,nan,19.5740851443293,-0.855957531868317,407.7524504645386,0.5991958648755012,227.32165530695332,-4.59407138824,-38.9832115173,-111.439735413
61.0,6.1000000000000005,0.0,1.0,0.625,0.7616556428503758,0.0,nan,nan,nan,19.633586977999432,-0.6584898855819686,407.6808981397465,0.6055093798212257,224.796251937742,-3.2084543705,-39.3443984985,-124.420280457
62.0,6.2,0.0,1.0,0.949999988079071,0.7710728601118105,0.0,nan,nan,nan,19.690298241288808,-0.5699021153322872,407.6363014502911,0.609300367916495,222.16042353309004,-3.2084543705,-39.3443984985,-124.420280457
63.0,6.300000000000001,0.0,1.0,0.7749999761581421,0.771269215914127,0.0,nan,nan,nan,19.74013498271962,-0.749538036172197,407.6581095021786,0.6068771547531795,219.2525649638867,-3.2084543705,-39.3443984985,-124.420280457
64.0,6.4,0.0,1.0,1.0,0.7827057551184207,0.0,nan,nan,nan,19.789971724150437,-0.9291739570121054,407.67991755406615,0.6044539415898641,216.34470639468336,-3.2084543705,-39.3443984985,-124.420280457
65.0,6.5,0.0,1.0,0.949999988079071,0.7910704667664531,0.0,nan,nan,nan,19.83980846558125,-1.1088098778520137,407.7017256059536,0.6020307284265486,213.4368478254801,-2.0370689741503343,-40.8553306567999,-131.56645856739843
66.0,6.6000000000000005,0.0,1.0,0.875,0.7952669434281303,0.0,nan,nan,nan,19.886679177938262,-1.1902059589941931,407.7302279473296,0.6004261543726411,210.616482156662,-0.787345170975,-42.3375930786,-136.713912964
67.0,6.7,0.0,1.0,0.9750000238418579,0.8042535974488167,0.0,nan,nan,nan,19.91820467451176,-0.7633428487418028,407.7933642434513,0.6030569379198041,208.2487747061328,-0.787345170975,-42.3375930786,-136.713912964
68.0,6.800000000000001,0.0,1.0,0.875,0.8077909175763758,0.0,nan,nan,nan,19.949730171085253,-0.3364797384894084,407.8565005395731,0.605687721466967,205.88106725560357,-0.787345170975,-42.3375930786,-136.713912964
69.0,6.9,0.0,1.0,0.9750000238418579,0.8161513728896499,0.0,nan,nan,nan,19.981255667658747,0.0903833717629822,407.9196368356949,0.6083185050141299,203.51335980507432,-0.787345170975,-42.3375930786,-136.95047803329905
70.0,7.0,0.0,1.0,0.8999999761581421,0.8203438030530744,0.0,nan,nan,nan,20.011085444666385,0.3490646720395535,407.99717894591066,0.6091548495518134,200.90128477301283,0.547732174397,-41.642829895,-148.800628662
71.0,7.1000000000000005,0.0,1.0,0.699999988079071,0.8143266123043743,0.0,nan,nan,nan,20.03791148678308,0.3098349374861153,408.10023898214297,0.6068125912291152,197.85634604954708,0.547732174397,-41.642829895,-148.800628662
72.0,7.2,0.0,1.0,0.625,0.8048602816891556,0.0,nan,nan,nan,20.06473752889977,0.2706052029326773,408.2032990183753,0.604470332906417,194.8114073260813,0.547732174397,-41.642829895,-148.800628662
73.0,7.300000000000001,0.0,1.0,0.8500000238418579,0.8071172687967906,0.0,nan,nan,nan,20.091563571016465,0.231375468379239,408.3063590546077,0.6021280745837189,191.7664686026156,2.454632733128093,-43.47436219932284,-157.0036771591412
74.0,7.4,0.0,1.0,1.0,0.8167614053569511,0.0,nan,nan,nan,20.11924276430969,0.2443852168168272,408.4114751172469,0.5997390871372194,188.7651581415036,2.58281159401,-43.6239242554,-157.025909424
75.0,7.5,0.0,1.0,1.0,0.8259233350891035,0.0,nan,nan,nan,20.155397609985084,0.7763694572765183,408.5370168272899,0.596885868004285,186.19727377874617,2.58281159401,-43.6239242554,-157.025909424
76.0,7.6,0.0,1.0,1.0,0.8346271683346483,0.0,nan,nan,nan,20.191552455660485,1.3083536977362138,408.66255853733287,0.5940326488713507,183.62938941598867,2.58281159401,-43.6239242554,-157.025909424
77.0,7.7,0.0,1.0,1.0,0.8428958099179159,0.0,nan,nan,nan,20.227707301335883,1.8403379381959049,408.7881002473759,0.5911794297384164,181.06150505323123,2.570424213985455,-43.63433013493704,-157.73148022589675
78.0,7.800000000000001,0.0,1.0,0.4000000059604645,0.8207510197200433,0.0,nan,nan,nan,20.25824571522409,1.9726676330471271,408.9154180268786,0.5854287806799527,178.6286407639891,1.96729421616,-44.1795730591,-171.123260498
79.0,7.9,0.0,1.0,0.5249999761581421,0.8059634675419483,0.0,-3.566071197603673,0.8031827494506912,0.8328839853621443,20.284826380432705,1.8233715003080613,409.04398735484233,0.5776363905487842,176.29092149527258,1.96729421616,-44.1795730591,-171.123260498
80.0,8.0,0.0,1.0,0.44999998807907104,0.7881652935688044,0.0,-3.0014350870846185,0.8041486118738485,0.8290314527805719,20.310684558350022,1.675418197123443,409.1725597530721,0.569999992847,173.9383827828742,1.96729421616,-44.1795730591,-171.123260498
81.0,8.1,0.0,1.0,0.42500001192092896,0.7700070294864105,0.0,-2.4838059410671764,0.8045661812056502,0.8250590468280782,20.301174351323446,1.5932012925829948,409.3012824520119,0.569999992847,170.860378314731,1.970720388164571,-45.03684386962656,-178.40545175221098
82.0,8.200000000000001,0.0,1.0,0.3499999940395355,0.7490066777140668,0.0,-2.1650972415491645,0.8034628720857631,0.8212435944966083,20.291664144296867,1.510984388042545,409.4300051509517,0.569999992847,167.78237384658777,1.97151398659,-45.2488670349,-179.570358276
83.0,8.3,0.0,1.0,0.125,0.7178063438283634,0.0,-2.0358510793492552,0.8007897284814749,0.8174314147618438,20.282153937270284,1.4287674835020971,409.5587278498916,0.569999992847,164.70436937844454,1.97151398659,-45.2488670349,-179.570358276
84.0,8.4,0.0,1.0,0.32499998807907104,0.6981660260408987,0.0,-2.1193036816996256,0.7965627420275987,0.8138098440138175,20.273472277544027,1.4080118577073943,409.6674123134977,0.569999992847,161.75303491106683,1.8842716217,-43.4326019287,173.742019653
85.0,8.5,0.0,1.0,0.44999998807907104,0.6857577241428073,0.0,-2.3510147930318754,0.7912971048964165,0.8103485184400568,20.26581865696576,1.4635157292419805,409.7512338750443,0.569999992847,158.95886916491014,1.8842716217,-43.4326019287,173.742019653
86.0,8.6,0.0,1.0,0.32499998807907104,0.6677198373396205,0.0,-2.733309403877921,0.784919749591991,0.8069769257917827,20.258165036387496,1.5190196007765662,409.8350554365909,0.569999992847,156.16470341875345,1.8842716217,-43.4326019287,173.742019653
87.0,8.700000000000001,0.0,1.0,0.675000011920929,0.6680838460686859,0.0,-3.19276980069046,0.7781112620229844,0.8037739127759221,20.25051141580923,1.574523472311153,409.9188769981374,0.569999992847,153.37053767259673,0.656286238587128,-45.07355386648574,164.31327187247064
88.0,8.8,0.0,1.0,1.0,0.6846796537652516,0.0,-3.5810919535548305,0.7719556988324282,0.8006268837441881,20.27143074658298,1.3962811529078238,410.0207279140437,0.5637425805690618,150.4970327017448,0.465711653233,-45.3599433899,163.718490601
89.0,8.9,0.0,1.0,1.0,0.7004456710769891,0.0,-3.9525265230482036,0.7661704137417952,0.7976997062037771,20.296718468286297,1.18230242224843,410.1253352574216,0.5565285004726412,147.61139791114667,0.465711653233,-45.3599433899,163.718490601
90.0,9.0,0.0,1.0,1.0,0.7154233875231396,0.0,-4.266437383587462,0.7609243929652985,0.7948355541871851,20.322842632711943,1.0146202923280154,410.2307714516843,0.5494614910776373,144.8115180867911,0.465711653233,-45.3599433899,163.718490601
91.0,9.1,0.0,1.0,1.0,0.7296522181469827,0.0,-4.441912931890493,0.7566906732574289,0.7918646097614886,20.356931753500277,1.2877936983398186,410.34410030966825,0.5437949502236945,142.8282328071379,0.5740493536,-45.058555603,153.983673096
92.0,9.2,0.0,1.0,0.949999988079071,0.740669606643587,0.0,-4.469030707319238,0.7534811395051504,0.7887297125570769,20.391020874288603,1.5609671043516269,410.45742916765226,0.5381284093697517,140.84494752748466,0.5740493536,-45.058555603,153.983673096
93.0,9.3,0.0,1.0,0.875,0.7473861263114077,0.0,-4.4718419195838335,0.7504945823808813,0.7856265602327541,20.42510999507693,1.83414051036343,410.5707580256362,0.5324618685158089,138.86166224783148,0.5740493536,-45.05838287927733,153.74773798807004
94.0,9.4,0.0,1.0,0.824999988079071,0.7512668193997908,0.0,-4.530431010060348,0.7472198530830233,0.7826785655246474,20.45866946650331,1.8487274219095733,410.69611081980827,0.5236567441061882,136.94279444447633,-0.079104475677,-44.91355896,145.965652466
95.0,9.5,0.0,1.0,1.0,0.7637034784298012,0.0,-4.58650092098034,0.7441088602500582,0.779877970551946,20.491822046445797,1.6646609412208426,410.8307007387448,0.5124404718466522,135.0734139517878,-0.079104475677,-44.91355896,145.965652466
96.0,9.6,0.0,1.0,1.0,0.7755183045083112,0.0,-4.640141615707163,0.7411534170587413,0.7772174053278796,20.52497462638828,1.4805944605321089,410.9652906576813,0.501224199587116,133.20403345909924,-0.079104475677,-44.91355896,145.965652466
97.0,9.7,0.0,1.0,1.0,0.7867423892828956,0.0,-4.691441546115815,0.7383457460269903,0.7746898683650166,20.539658021048577,1.818456238812831,411.0612355280349,0.4949216723162152,130.96867001619304,0.456965059042,-43.9695129395,137.730453491
98.0,9.8,0.0,1.0,1.0,0.7974052698187508,0.0,-4.48442032814649,0.7371784585319257,0.7717887082552639,20.552078625020894,2.220263144404141,411.1524457198017,0.4892211627430924,128.68846741015864,0.456965059042,-43.9695129395,137.730453491
99.0,9.9,0.0,1.0,0.9750000238418579,0.8062850075199062,0.0,-4.134821661918021,0.7371945355308236,0.7689909394743979,20.564499228993206,2.622070049995452,411.2436559115686,0.4835206531699696,126.4082648041242,0.456965059042,-43.9695129395,137.730453491
100.0,10.0,0.0,1.0,0.8999999761581421,0.8109707559518179,0.0,-3.6666299865540206,0.7383348086499743,0.766437225799242,20.593654979844448,2.7540360921324325,411.3443934808379,0.479999989271,124.05520058557792,1.57579088211,-42.166015625,133.239700317
101.0,10.1,0.0,1.0,0.8500000238418579,0.8129222193463198,0.0,-3.0957347312626613,0.7404805681429697,0.7641361978128108,20.6498396291903,2.4501827560010274,411.4605186963163,0.479999989271,121.58445773875395,1.57579088211,-42.166015625,133.239700317
102.0,10.2,0.0,1.0,0.824999988079071,0.8135261077829573,0.0,-2.391671528973725,0.7437065396464142,0.7619293878874009,20.706024278536148,2.146329419869628,411.5766439117947,0.479999989271,119.11371489193006,1.57579088211,-42.166015625,133.239700317
103.0,10.3,0.0,1.0,0.8500000238418579,0.8153498035859023,0.0,-1.4507615485596164,0.7485837126342911,0.7596037517866278,20.762208927882,1.8424760837382288,411.6927691272731,0.479999989271,116.64297204510616,0.0690894946456,-40.4171409607,125.006393433
104.0,10.4,0.0,1.0,1.0,0.8245823134066071,0.0,-0.3177739305651454,0.7549045270025766,0.7573110641376917,20.816846070880143,1.54683506993701,411.7884394425605,0.479999989271,114.5387674373157,0.0690894946456,-40.4171409607,125.006393433
105.0,10.5,0.0,1.0,0.8500000238418579,0.8258531989283696,0.0,0.9029313605131083,0.7619093007418547,0.7550913441946017,20.86841169980262,1.2674939980833568,411.8435105616339,0.479999989271,113.16207348699793,0.0690894946456,-40.4171409607,125.006393433
106.0,10.6,0.0,1.0,0.875,0.8283105389819511,0.0,2.280173411208231,0.7699388358239713,0.7527742769153328,20.919977328725096,0.9881529262296987,411.8985816807072,0.479999989271,111.78537953668013,0.0690894946456,-40.4171409607,125.006393433
107.0,10.7,0.0,1.0,1.0,0.8368950120328535,0.0,3.696045391397542,0.7783793941221796,0.7506355629900933,20.97154295764757,0.7088118543760457,411.9536527997805,0.479999989271,110.40868558636237,-1.4183725100480742,-43.85676666811508,116.50699038353036
108.0,10.8,0.0,1.0,1.0,0.8450502614312109,0.0,4.993100862362828,0.7863979245054775,0.7489996181143173,21.03580453721305,0.5879526847015845,411.9784935743767,0.479999989271,108.08817027437478,-1.61662662029,-44.3264503479,115.871398926
109.0,10.9,0.0,1.0,1.0,0.8527977483596504,0.0,6.189125683387645,0.7940155283696106,0.7477371371688649,21.10542624818458,0.5340033388795424,411.9905713331576,0.479999989271,105.36918093987026,-1.61662662029,-44.3264503479,115.871398926
110.0,11.0,0.0,1.0,1.0,0.8601578609416679,0.0,7.329096157734039,0.8012522520405371,0.7465377802706853,21.175047959156107,0.4800539930575005,412.0026490919384,0.479999989271,102.65019160536576,-1.61662662029,-44.3264503479,115.871398926
111.0,11.1,0.0,1.0,1.0,0.8671499678945845,0.0,8.41546601785006,0.8081271395279171,0.7453983912174146,21.257611726966747,0.3024714081219026,412.0008932751306,0.4786018729264214,100.09122350932375,-0.647452771664,-44.3547477722,110.380485535
112.0,11.2,0.0,1.0,0.8999999761581421,0.8687924683077624,0.0,9.439930574596918,0.8145332826111259,0.7442743049402066,21.36015764197868,-0.0659971861746465,411.97777883293816,0.4750451069213433,97.77932340116384,-0.647452771664,-44.3547477722,110.380485535
113.0,11.3,0.0,1.0,0.8999999761581421,0.8703528437002812,0.0,10.4399309128182,0.8206816184805696,0.7431022563101923,21.46270355699061,-0.4344657804711958,411.9546643907457,0.4714883409162651,95.46742329300392,-0.647452771664,-44.3547477722,110.380485535
114.0,11.4,0.0,1.0,1.0,0.8768352015152672,0.0,11.445562339388438,0.8269600375863434,0.7420304767882796,21.56524947200255,-0.802934374767745,411.9315499485533,0.467931574911187,93.155523184844,-2.50003170967,-45.3792304993,101.757957458
115.0,11.5,0.0,1.0,1.0,0.8829934414395039,0.0,12.3846487311484,0.8329245357368286,0.7411372862225943,21.667795387014483,-1.1714029690642942,411.9084355063609,0.4643748089061088,90.84362307668408,-2.50003170967,-45.3792304993,101.757957458
116.0,11.6,0.0,1.0,0.949999988079071,0.8863437687714821,0.0,13.220572923587046,0.8384658089499871,0.7405595885085925,21.77034130202642,-1.5398715633608495,411.88532106416847,0.4608180429010306,88.53172296852411,-2.50003170967,-45.3792304993,101.757957458
117.0,11.7,0.0,1.0,0.9750000238418579,0.8907765815250009,0.0,13.978584692602945,0.8436675185620923,0.740198275700159,21.866707479899425,-1.0394583797640018,411.8460535081927,0.460000008345,86.20271623917549,-2.50003170967,-45.3792304993,101.757957458
118.0,11.8,0.0,1.0,0.925000011920929,0.8924877530447973,0.0,14.619170933715523,0.8484216427233947,0.7402091952087478,21.96122782563413,-0.2795179907270837,411.8019611617953,0.460000008345,83.86859991528297,-2.50003170967,-45.3792304993,101.757957458
119.0,11.9,0.0,1.0,0.4000000059604645,0.8678633656905806,0.0,14.959094691191163,0.8515005606319284,0.7406987354234752,22.055748171368837,0.4804223983098339,411.757868815398,0.460000008345,81.53448359139045,-2.50003170967,-45.3792304993,101.757957458
